date,campaign_id,campaign_name,channel,region,weather_severity_index,impressions,clicks,spend_cad,conversions,revenue_cad,cpm_cad,cpc_cad,roas
2026-01-02,CMP1001,App_Download_Push,Display,Quebec,0.632,59212,575.1,434.68,19.07,918.33,7.34,0.756,2.113
2026-01-25,CMP1001,App_Download_Push,Connected TV,Alberta,0.644,51186,1633.6,533.67,61.06,4870.28,10.43,0.327,9.126
2026-03-21,CMP1002,Premium_Upgrade_Q1,Display,Quebec,0.352,66998,823.9,434.79,32.75,2123.76,6.49,0.528,4.885
2025-12-31,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.82,29110,225.6,203.41,13.26,699.34,6.99,0.902,3.438
2025-12-28,CMP1001,App_Download_Push,Native,Alberta,0.826,41338,604.4,360.19,34.37,2108.58,8.71,0.596,5.854
2025-11-21,CMP1003,Severe_Weather_Awareness,Video,Ontario,0.139,75738,1118.4,765.92,31.89,1703.49,10.11,0.685,2.224
2026-01-04,CMP1005,Local_News_Sponsorship,Connected TV,Quebec,0.762,49796,1092.6,342.4,22.12,1945.73,6.88,0.313,5.683
2026-04-12,CMP1000,Winter_Storm_Alert_Promo,Native,Quebec,0.306,66743,1068.5,571.62,58.81,2741.83,8.56,0.535,4.797
2026-04-28,CMP1004,Brand_Lift_National,Connected TV,Ontario,0.676,41859,644.0,195.41,39.03,2691.81,4.67,0.303,13.775
2025-11-13,CMP1001,App_Download_Push,Display,Atlantic,0.34,45327,662.6,468.18,18.09,786.69,10.33,0.707,1.68
2025-12-17,CMP1003,Severe_Weather_Awareness,Display,British Columbia,0.82,63930,1116.5,575.12,24.92,1122.05,9.0,0.515,1.951
2026-01-06,CMP1005,Local_News_Sponsorship,Connected TV,Alberta,0.77,48072,837.6,375.06,28.2,1285.27,7.8,0.448,3.427
2026-03-11,CMP1002,Premium_Upgrade_Q1,Display,Alberta,0.66,52704,792.9,677.03,39.59,4242.77,12.85,0.854,6.267
2025-12-15,CMP1006,Spring_Forecast_Launch,Display,Alberta,0.976,72595,513.0,761.54,18.86,1995.08,10.49,1.484,2.62
2026-01-03,CMP1003,Severe_Weather_Awareness,Search,British Columbia,0.611,48664,795.8,383.99,22.37,838.51,7.89,0.482,2.184
2026-02-26,CMP1002,Premium_Upgrade_Q1,Connected TV,British Columbia,0.957,25873,281.1,532.98,9.83,594.04,20.6,1.896,1.115
2025-12-12,CMP1003,Severe_Weather_Awareness,Connected TV,Ontario,0.819,34803,886.2,252.21,22.57,1252.84,7.25,0.285,4.968
2026-03-01,CMP1002,Premium_Upgrade_Q1,Connected TV,Quebec,0.6,45669,1253.3,103.26,49.89,2163.29,2.26,0.082,20.949
2026-04-24,CMP1000,Winter_Storm_Alert_Promo,Display,Quebec,0.658,61022,615.9,438.0,18.68,1119.58,7.18,0.711,2.556
2026-01-03,CMP1003,Severe_Weather_Awareness,Search,Quebec,0.611,80135,1852.3,760.65,1.85,74.29,9.49,0.411,0.098
2025-12-29,CMP1003,Severe_Weather_Awareness,Connected TV,Alberta,0.631,15030,182.1,118.5,11.77,731.46,7.88,0.651,6.172
2026-02-22,CMP1004,Brand_Lift_National,Display,British Columbia,0.625,31092,335.7,180.0,14.78,429.13,5.79,0.536,2.384
2026-01-01,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.954,53296,250.6,462.63,10.26,1049.42,8.68,1.846,2.268
2026-04-05,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.569,43889,640.5,226.72,34.74,3002.35,5.17,0.354,13.243
2026-01-02,CMP1005,Local_News_Sponsorship,Native,British Columbia,0.632,49458,1066.0,350.28,47.86,3896.68,7.08,0.329,11.124
2026-04-02,CMP1005,Local_News_Sponsorship,Video,British Columbia,0.656,26514,484.0,127.05,29.6,2201.44,4.79,0.263,17.327
2025-12-11,CMP1000,Winter_Storm_Alert_Promo,Display,Quebec,0.982,83515,1623.7,571.46,35.4,1927.51,6.84,0.352,3.373
2026-04-18,CMP1005,Local_News_Sponsorship,Connected TV,Quebec,0.601,72820,1501.5,273.06,70.8,5652.81,3.75,0.182,20.702
2026-03-31,CMP1002,Premium_Upgrade_Q1,Video,Atlantic,0.39,39820,504.9,399.92,26.81,2011.58,10.04,0.792,5.03
2026-02-20,CMP1000,Winter_Storm_Alert_Promo,Search,Ontario,0.916,34282,126.3,332.25,6.18,475.24,9.69,2.631,1.43
2026-01-20,CMP1001,App_Download_Push,Video,Ontario,0.941,63268,1330.1,596.45,35.97,1977.59,9.43,0.448,3.316
2026-03-20,CMP1003,Severe_Weather_Awareness,Connected TV,Alberta,0.502,117740,1679.5,2243.34,100.71,8196.46,19.05,1.336,3.654
2025-11-18,CMP1001,App_Download_Push,Display,Quebec,0.198,65950,1281.9,949.64,44.48,2516.79,14.4,0.741,2.65
2026-01-27,CMP1001,App_Download_Push,Connected TV,Quebec,0.948,87304,1074.1,1438.57,36.11,1312.14,16.48,1.339,0.912
2026-03-29,CMP1000,Winter_Storm_Alert_Promo,Search,Ontario,0.305,41048,750.9,330.27,24.45,2666.68,8.05,0.44,8.074
2026-01-31,CMP1002,Premium_Upgrade_Q1,Search,British Columbia,0.712,67013,1271.1,419.19,58.26,5660.54,6.26,0.33,13.503
2026-03-28,CMP1004,Brand_Lift_National,Native,Alberta,0.634,80228,1423.1,989.85,67.88,6543.5,12.34,0.696,6.611
2026-04-07,CMP1000,Winter_Storm_Alert_Promo,Video,Atlantic,0.421,69578,1519.3,695.4,56.42,2915.64,9.99,0.458,4.193
2026-02-28,CMP1005,Local_News_Sponsorship,Display,Quebec,0.727,33615,622.2,297.2,19.76,974.3,8.84,0.478,3.278
2025-12-10,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Quebec,0.987,42735,616.1,207.84,18.89,1509.03,4.86,0.337,7.261
2026-04-22,CMP1003,Severe_Weather_Awareness,Connected TV,Atlantic,0.651,42342,1215.2,564.75,33.12,1709.81,13.34,0.465,3.028
2026-03-16,CMP1003,Severe_Weather_Awareness,Video,British Columbia,0.303,155241,3100.5,3755.13,91.89,7783.49,24.19,1.211,2.073
2026-03-17,CMP1001,App_Download_Push,Display,Quebec,0.511,37529,631.1,333.81,27.69,1503.31,8.89,0.529,4.504
2025-11-02,CMP1006,Spring_Forecast_Launch,Native,Quebec,0.14,58720,383.1,160.0,15.63,868.73,2.72,0.418,5.43
2026-01-19,CMP1007,B2B_Partner_Coop,Display,British Columbia,0.774,35429,989.6,210.12,37.19,2483.41,5.93,0.212,11.819
2026-01-13,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Ontario,0.709,68136,2046.1,610.78,53.93,1544.39,8.96,0.299,2.529
2026-04-19,CMP1001,App_Download_Push,Connected TV,British Columbia,0.531,63828,1274.3,390.5,41.35,2991.75,6.12,0.306,7.661
2025-11-06,CMP1002,Premium_Upgrade_Q1,display,Alberta,0.253,51499,1095.6,590.66,47.16,2593.19,11.47,0.539,4.39
2025-12-19,CMP1002,Premium_Upgrade_Q1,Native,British Columbia,0.843,57301,674.2,355.57,26.89,1510.63,6.21,0.527,4.249
2025-12-01,CMP1006,Spring_Forecast_Launch,Native,Ontario  ,0.68,33802,498.9,347.79,15.27,783.3,10.29,0.697,2.252
2025-11-21,CMP1007,B2B_Partner_Coop,Connected TV,Atlantic,0.139,70434,1379.0,648.36,60.27,3030.55,9.21,0.47,4.674
2026-03-24,CMP1003,Severe_Weather_Awareness,Connected TV,Alberta,0.333,100184,868.5,758.09,27.8,2507.07,7.57,0.873,3.307
2025-12-21,CMP1001,App_Download_Push,Native,Ontario,0.786,24456,196.1,295.38,4.44,142.1,12.08,1.506,0.481
2026-01-26,CMP1000,Winter_Storm_Alert_Promo,search,British Columbia,0.704,45683,789.0,354.92,16.99,1763.06,7.77,0.45,4.967
2026-02-03,CMP1006,Spring_Forecast_Launch,Search,Alberta,0.628,62013,1100.7,509.64,50.66,4029.23,8.22,0.463,7.906
2025-11-03,CMP1004,Brand_Lift_National,Video,British Columbia,0.147,46061,667.1,482.59,30.13,2361.51,10.48,0.723,4.893
2026-03-03,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia,0.369,54313,1252.3,587.96,46.01,4002.29,10.83,0.47,6.807
2026-02-26,CMP1006,Spring_Forecast_Launch,Connected TV,Quebec,0.957,162397,627.4,2801.03,27.91,1927.04,17.25,4.465,0.688
2026-02-06,CMP1006,Spring_Forecast_Launch,Native,British Columbia,0.755,43776,766.0,564.91,33.68,734.71,12.9,0.738,1.301
2026-03-01,CMP1006,Spring_Forecast_Launch,Connected TV,Atlantic,0.6,35517,486.2,292.14,22.15,1075.84,8.23,0.601,3.683
2026-04-26,CMP1001,App_Download_Push,Connected TV,Alberta,0.419,68903,1477.7,789.64,82.78,4458.4,11.46,0.534,5.646
2026-03-12,CMP1007,B2B_Partner_Coop,Connected TV,British Columbia,0.555,45297,868.8,286.25,22.63,2156.17,6.32,0.329,7.532
2025-12-11,CMP1000,Winter_Storm_Alert_Promo,Display,British Columbia,0.982,61044,928.2,625.13,52.2,3069.18,10.24,0.673,4.91
2025-11-02,CMP1001,App_Download_Push,Search,Quebec,0.14,34078,1105.2,189.86,38.1,2736.96,5.57,0.172,14.416
2026-02-14,CMP1003,Severe_Weather_Awareness,Video,Atlantic,0.844,85421,1060.2,904.13,47.48,3400.8,10.58,0.853,3.761
2026-03-04,CMP1006,Spring_Forecast_Launch,Video,Alberta,0.424,75655,1031.0,346.03,37.73,2850.02,4.57,0.336,8.236
2026-02-22,CMP1006,Spring_Forecast_Launch,Connected TV,British Columbia,0.625,64796,1444.6,436.04,53.23,3304.02,6.73,0.302,7.577
2025-12-09,CMP1004,Brand_Lift_National,Connected TV,Ontario,0.866,24554,445.3,188.39,8.66,666.26,7.67,0.423,3.537
2025-11-01,CMP1002,Premium_Upgrade_Q1,Display,British Columbia,0.332,56538,724.9,426.62,15.99,1195.33,7.55,0.589,2.802
2025-11-03,CMP1004,Brand_Lift_National,Native,Quebec,0.147,45726,275.7,544.59,14.73,745.53,11.91,1.975,1.369
2026-04-20,CMP1002,Premium_Upgrade_Q1,Connected TV,Alberta,0.615,64136,875.4,419.55,60.05,4185.65,6.54,0.479,9.977
2026-03-27,CMP1006,Spring_Forecast_Launch,Connected TV,British Columbia,0.462,71629,1064.4,1208.61,18.96,1204.63,16.87,1.135,0.997
2025-12-04,CMP1007,B2B_Partner_Coop,Search,Ontario,0.786,139586,1690.6,2807.74,55.05,1239.86,20.11,1.661,0.442
2025-11-03,CMP1007,B2B_Partner_Coop,Connected TV,Alberta,0.147,25069,326.1,180.46,17.02,1188.3,7.2,0.553,6.585
2025-11-22,CMP1003,Severe_Weather_Awareness,Search,Alberta,0.317,67229,939.4,292.52,22.7,1856.75,4.35,0.311,6.348
2026-04-08,CMP1002,Premium_Upgrade_Q1,Search,Ontario,0.4,20039,150.4,180.9,10.05,844.92,9.03,1.203,4.671
2026-04-15,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia,0.56,41387,281.2,299.61,11.1,825.46,7.24,1.065,2.755
2026-02-18,CMP1006,Spring_Forecast_Launch,Connected TV,Atlantic,0.616,63171,468.5,638.73,21.69,1775.65,10.11,1.363,2.78
2026-01-29,CMP1001,App_Download_Push,Native,Ontario,0.875,32606,713.7,379.16,26.33,1848.69,11.63,0.531,4.876
2026-04-23,CMP1005,Local_News_Sponsorship,Display,Ontario,0.419,55316,912.6,547.84,30.97,1158.32,9.9,0.6,2.114
2026-03-28,CMP1000,Winter_Storm_Alert_Promo,Native,Alberta,0.634,36562,36.6,386.12,0.86,65.53,10.56,10.561,0.17
2026-04-26,CMP1004,Brand_Lift_National,Search,Ontario,0.419,55648,1514.7,544.48,7.01,396.18,9.78,0.359,0.728
2026-02-08,CMP1001,App_Download_Push,Connected TV,Quebec,0.685,57352,1333.9,75.1,51.82,2251.08,1.31,0.056,29.976
2025-11-27,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.377,62440,667.9,600.35,25.69,2513.49,9.61,0.899,4.187
2026-03-28,CMP1003,Severe_Weather_Awareness,Native,British Columbia,0.634,14967,197.6,159.11,14.55,874.28,10.63,0.805,5.495
2026-02-28,CMP1002,Premium_Upgrade_Q1,Search,Quebec  ,0.727,35573,428.4,265.17,9.84,440.62,7.45,0.619,1.662
2026-03-29,CMP1001,App_Download_Push,Native,Ontario,0.305,58635,907.2,377.83,38.71,2943.63,6.44,0.416,7.791
2025-12-27,CMP1005,Local_News_Sponsorship,Display,Atlantic,0.815,104017,1830.4,1259.93,28.02,1968.6,12.11,0.688,1.562
2026-04-24,CMP1007,B2B_Partner_Coop,Display,Atlantic,0.658,41141,1073.2,399.91,41.2,2544.74,9.72,0.373,6.363
2025-12-02,CMP1006,Spring_Forecast_Launch,Connected TV,Ontario,0.662,40536,674.3,243.98,27.64,1890.46,6.02,0.362,7.748
2026-04-09,CMP1004,Brand_Lift_National,Display,Ontario,0.673,39357,482.2,261.11,26.73,1589.43,6.63,0.542,6.087
2026-03-22,CMP1005,Local_News_Sponsorship,Search,British Columbia,0.353,53480,437.1,681.65,27.78,2298.62,12.75,1.56,3.372
2026-02-22,CMP1004,Brand_Lift_National,Display,Atlantic,0.625,56561,772.8,559.91,32.5,2081.78,9.9,0.725,3.718
2026-03-25,CMP1005,Local_News_Sponsorship,Native,British Columbia,0.47,24310,252.8,104.78,11.5,732.46,4.31,0.415,6.99
2026-04-08,CMP1000,Winter_Storm_Alert_Promo,Search,British Columbia,0.4,82778,1161.2,452.07,14.16,597.6,5.46,0.389,1.322
2026-04-29,CMP1002,Premium_Upgrade_Q1,Display,Alberta,0.619,83031,836.6,946.51,24.47,2556.44,11.4,1.131,2.701
2025-12-24,CMP1003,Severe_Weather_Awareness,Video,British Columbia,0.631,43920,574.5,236.43,26.32,1444.45,5.38,0.412,6.109
2026-02-15,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.683,60686,713.6,500.46,12.6,300.89,8.25,0.701,0.601
2026-02-06,CMP1003,Severe_Weather_Awareness,Connected TV,British Columbia,0.755,68358,1441.8,648.07,39.38,2485.9,9.48,0.449,3.836
2026-04-12,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.306,47412,47.4,540.46,2.28,106.65,11.4,11.399,0.197
2026-01-10,CMP1002,Premium_Upgrade_Q1,Connected TV,Quebec,0.617,54255,691.1,353.42,26.71,2209.74,6.51,0.511,6.252
2026-04-26,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.419,46646,740.0,262.63,2.7,274.26,5.63,0.355,1.044
2026-01-14,CMP1002,Premium_Upgrade_Q1,Native,Alberta,0.737,17634,186.7,99.31,2.66,96.47,5.63,0.532,0.971
2026-03-13,CMP1007,B2B_Partner_Coop,Display,Ontario,0.33,21229,298.0,210.77,12.21,907.68,9.93,0.707,4.306
2026-04-28,CMP1004,Brand_Lift_National,Native,Alberta,0.676,61999,100.2,98.96,3.9,322.21,1.6,0.987,3.256
2025-12-14,CMP1000,Winter_Storm_Alert_Promo,Video,British Columbia,0.816,71350,1344.8,506.92,62.93,4072.77,7.1,0.377,8.034
2026-03-09,CMP1005,Local_News_Sponsorship,Connected TV,British Columbia,0.405,51725,652.9,464.04,24.42,1930.01,8.97,0.711,4.159
2025-12-02,CMP1000,Winter_Storm_Alert_Promo,Display,Alberta,0.662,64214,1025.2,513.77,27.62,2766.73,8.0,0.501,5.385
2026-02-17,CMP1002,Premium_Upgrade_Q1,Native,Ontario,0.614,65821,714.9,687.92,38.56,1892.52,10.45,0.962,2.751
2026-01-12,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.694,29083,467.1,220.11,15.28,1093.3,7.57,0.471,4.967
2026-04-15,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.56,80218,1765.6,686.96,15.16,620.15,8.56,0.389,0.903
2025-11-13,CMP1000,Winter_Storm_Alert_Promo,Video,Quebec,0.34,61203,1201.7,605.17,48.87,2385.54,9.89,0.504,3.942
2026-01-13,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.709,65089,1406.2,473.94,58.04,5221.55,7.28,0.337,11.017
2026-04-13,CMP1007,B2B_Partner_Coop,Connected TV,Ontario,0.602,49024,1335.6,462.43,37.6,2147.89,9.43,0.346,4.645
2026-04-22,CMP1005,Local_News_Sponsorship,Connected TV,Alberta,0.651,43483,662.9,372.72,28.26,2321.0,8.57,0.562,6.227
2025-12-13,CMP1004,Brand_Lift_National,Connected TV,Alberta,0.669,45960,1174.8,308.0,70.81,6647.85,6.7,0.262,21.584
2026-03-04,CMP1006,Spring_Forecast_Launch,Search,Atlantic,0.424,49868,970.9,328.27,57.17,3553.92,6.58,0.338,10.826
2026-04-12,CMP1004,Brand_Lift_National,Display,Alberta,0.306,37407,607.4,349.07,27.89,1260.77,9.33,0.575,3.612
2026-01-29,CMP1005,Local_News_Sponsorship,Display,,0.875,87952,,,76.21,6019.32,7.9,,8.66
2026-01-03,CMP1005,Local_News_Sponsorship,Video,Quebec,0.611,58879,762.4,579.55,28.08,1663.64,9.84,0.76,2.871
2026-02-14,CMP1001,App_Download_Push,Connected TV,Ontario,0.844,61312,1103.0,494.77,40.51,3045.82,8.07,0.449,6.156
2026-04-17,CMP1006,Spring_Forecast_Launch,Search,Alberta,0.65,55690,238.8,543.88,6.09,458.61,9.77,2.278,0.843
2026-04-11,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Ontario,0.61,67151,714.2,177.25,34.93,2602.08,2.64,0.248,14.681
2026-01-02,CMP1007,B2B_Partner_Coop,Video,Ontario,0.632,66356,772.1,555.97,23.99,1366.1,8.38,0.72,2.457
2026-02-24,CMP1000,Winter_Storm_Alert_Promo,Display,Atlantic,0.857,96611,1789.0,888.94,82.04,6665.34,9.2,0.497,7.498
2026-03-20,CMP1006,Spring_Forecast_Launch,Display,Quebec,0.502,151546,929.5,2101.79,27.76,1385.85,13.87,2.261,0.659
2025-11-07,CMP1002,Premium_Upgrade_Q1,Search,Quebec,0.262,64059,745.1,656.26,31.04,2018.4,10.24,0.881,3.076
2026-02-23,CMP1002,Premium_Upgrade_Q1,Display,British Columbia,0.77,46933,969.7,391.98,40.57,2618.84,8.35,0.404,6.681
2026-02-26,CMP1001,App_Download_Push,Native,Atlantic,0.957,81152,531.3,1830.76,29.61,1828.94,22.56,3.446,0.999
2026-01-15,CMP1001,App_Download_Push,Video,Ontario,0.822,47209,701.3,590.03,23.25,411.61,12.5,0.841,0.698
2025-11-10,CMP1003,Severe_Weather_Awareness,Video,Atlantic,0.221,46375,652.4,233.97,20.89,836.08,5.05,0.359,3.573
2025-11-11,CMP1003,Severe_Weather_Awareness,Display,Quebec,0.281,47201,842.6,319.56,31.57,2711.23,6.77,0.379,8.484
2025-12-20,CMP1002,Premium_Upgrade_Q1,Search,Atlantic,0.912,29330,508.1,225.56,27.61,2182.61,7.69,0.444,9.676
2026-04-20,CMP1007,B2B_Partner_Coop,Native,British Columbia,0.615,55337,690.5,374.78,21.14,1904.89,6.77,0.543,5.083
2026-03-19,CMP1002,Premium_Upgrade_Q1,Search,Quebec,0.363,45571,368.6,552.75,15.58,472.57,12.13,1.499,0.855
2026-03-01,CMP1003,Severe_Weather_Awareness,Video,Ontario,0.6,89859,817.9,752.58,23.82,1862.04,8.38,0.92,2.474
2026-02-03,CMP1001,App_Download_Push,Display,Ontario,0.628,46604,738.1,311.27,20.92,1488.05,6.68,0.422,4.781
2026-02-09,CMP1007,B2B_Partner_Coop,Display,Quebec,0.796,66068,1278.7,543.45,73.15,7731.08,8.23,0.425,14.226
2025-12-26,CMP1000,Winter_Storm_Alert_Promo,Display,British Columbia,0.931,58443,605.0,636.04,30.13,2620.98,10.88,1.051,4.121
2025-12-16,CMP1006,Spring_Forecast_Launch,Video,British Columbia,0.729,37270,454.3,367.3,10.6,402.24,9.86,0.808,1.095
2026-03-08,CMP1006,Spring_Forecast_Launch,Native,Atlantic,0.319,61520,1034.4,609.45,22.62,1215.14,9.91,0.589,1.994
2026-01-11,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.837,70612,1127.7,735.18,50.66,4473.61,10.41,0.652,6.085
2026-04-10,CMP1002,Premium_Upgrade_Q1,Display,Atlantic,0.456,48088,667.4,294.43,14.84,1264.65,6.12,0.441,4.295
2026-03-11,CMP1005,Local_News_Sponsorship,Search,Ontario,0.66,53915,605.5,298.5,24.12,1387.6,5.54,0.493,4.649
2026-04-29,CMP1002,Premium_Upgrade_Q1,Connected TV,Ontario,0.619,58152,1144.4,460.98,29.88,2145.45,7.93,0.403,4.654
2026-04-21,CMP1006,Spring_Forecast_Launch,native,Atlantic,0.505,50757,893.4,393.87,29.36,1996.38,7.76,0.441,5.069
2025-12-30,CMP1005,Local_News_Sponsorship,Video,Atlantic,0.769,59155,997.4,606.0,44.24,2787.96,10.24,0.608,4.601
2025-12-04,CMP1006,Spring_Forecast_Launch,Display,Ontario,0.786,100811,1177.2,1131.36,33.84,3213.58,11.22,0.961,2.84
2026-02-21,CMP1000,Winter_Storm_Alert_Promo,Search,Ontario,0.763,72946,1363.1,697.54,27.58,2352.36,9.56,0.512,3.372
2026-03-01,CMP1001,App_Download_Push,Native,Atlantic,0.6,68204,1534.2,625.95,70.41,5436.58,9.18,0.408,8.685
2026-04-15,CMP1004,Brand_Lift_National,Display,Atlantic,0.56,38721,506.6,379.46,12.16,747.5,9.8,0.749,1.97
2025-12-07,CMP1007,B2B_Partner_Coop,Display,Alberta,0.618,53252,1013.7,472.1,79.99,7530.34,8.87,0.466,15.951
2025-11-28,CMP1006,Spring_Forecast_Launch,Connected TV,British Columbia,0.382,19946,493.7,189.67,21.13,949.86,9.51,0.384,5.008
2026-03-31,CMP1003,Severe_Weather_Awareness,Display,Quebec,0.39,66515,1456.0,455.42,59.39,2612.2,6.85,0.313,5.736
2025-11-15,CMP1000,Winter_Storm_Alert_Promo,Connected TV,Ontario,0.186,69394,1256.6,746.91,44.47,2355.83,10.76,0.594,3.154
2026-04-21,CMP1003,Severe_Weather_Awareness,Display,Quebec,0.505,44825,584.1,479.73,21.43,914.82,10.7,0.821,1.907
2026-01-10,CMP1007,B2B_Partner_Coop,Connected TV,Quebec,0.617,35958,407.6,294.81,16.96,983.38,8.2,0.723,3.336
2026-01-19,CMP1001,App_Download_Push,Search,British Columbia,0.774,46300,676.2,266.3,11.6,1243.89,5.75,0.394,4.671
2025-12-21,CMP1007,B2B_Partner_Coop,Display,Ontario,0.786,45580,998.8,535.37,54.25,2060.92,11.75,0.536,3.85
2026-02-28,CMP1007,B2B_Partner_Coop,Native,Alberta,0.727,52193,1396.2,432.8,27.41,1714.85,8.29,0.31,3.962
2025-12-17,CMP1004,Brand_Lift_National,Video,Quebec,0.82,41256,571.3,512.17,19.27,1321.4,12.41,0.896,2.58
2026-03-07,CMP1005,Local_News_Sponsorship,Display,Ontario,0.496,70983,1373.3,528.2,27.01,3155.92,7.44,0.385,5.975
2025-11-20,CMP1002,Premium_Upgrade_Q1,Display,Alberta,0.355,49030,728.6,355.4,12.21,668.99,7.25,0.488,1.882
2025-11-05,CMP1004,Brand_Lift_National,Connected TV,British Columbia,0.105,71968,1721.0,273.34,60.63,2889.84,3.8,0.159,10.572
2026-04-16,CMP1007,B2B_Partner_Coop,Display,Ontario,0.544,44727,763.7,255.9,31.76,2230.68,5.72,0.335,8.717
2026-04-05,CMP1002,Premium_Upgrade_Q1,Video,Atlantic,0.569,63368,720.2,601.08,4.73,296.41,9.49,0.835,0.493
2026-04-17,CMP1002,Premium_Upgrade_Q1,Video,Alberta,0.65,29189,224.7,249.29,8.78,782.67,8.54,1.109,3.14
2026-01-17,CMP1002,Premium_Upgrade_Q1,Connected TV,British Columbia,0.604,50214,724.5,404.51,37.72,2837.13,8.06,0.558,7.014
2026-03-25,CMP1000,Winter_Storm_Alert_Promo,Video,,0.47,50918,,336.48,32.88,1725.61,6.61,,5.128
2026-01-18,CMP1001,App_Download_Push,Connected TV,Atlantic,0.731,2933,12.4,38.01,0.86,52.11,12.96,3.069,1.371
2025-12-15,CMP1006,Spring_Forecast_Launch,Native,Ontario,0.976,13002,174.6,105.25,2.55,109.93,8.09,0.603,1.044
2026-03-20,CMP1003,Severe_Weather_Awareness,Search,Ontario,0.502,96574,553.2,1076.39,22.83,1147.81,11.15,1.946,1.066
2026-04-06,CMP1003,Severe_Weather_Awareness,Display,Quebec,0.315,69669,1877.3,566.9,29.85,1526.65,8.14,0.302,2.693
2026-03-25,CMP1007,B2B_Partner_Coop,Search,Quebec,0.47,56469,687.3,136.69,36.08,3177.85,2.42,0.199,23.248
2025-11-03,CMP1007,B2B_Partner_Coop,Video,British Columbia,0.147,37881,934.4,206.23,40.87,4144.98,5.44,0.221,20.099
2026-03-12,CMP1007,B2B_Partner_Coop,Search,Alberta,0.555,43363,799.1,336.96,48.53,3683.81,7.77,0.422,10.932
2025-12-10,CMP1006,Spring_Forecast_Launch,Video,Atlantic,0.987,47114,681.0,302.63,6.57,353.57,6.42,0.444,1.168
2025-11-17,CMP1003,Severe_Weather_Awareness,Search,Alberta,0.137,16831,198.2,108.09,9.11,647.65,6.42,0.545,5.992
2025-12-24,CMP1000,Winter_Storm_Alert_Promo,Native,Atlantic,0.631,31825,544.1,270.26,30.33,1413.23,8.49,0.497,5.229
2026-04-10,CMP1006,Spring_Forecast_Launch,Search,Atlantic,0.456,68534,1619.8,712.78,98.63,6325.67,10.4,0.44,8.875
2026-04-29,CMP1005,Local_News_Sponsorship,Video,British Columbia,0.619,67518,715.2,625.67,13.32,880.52,9.27,,1.407
2025-12-12,CMP1004,Brand_Lift_National,Connected TV,British Columbia,0.819,76441,2223.5,450.77,91.37,8100.89,5.9,0.203,17.971
2026-02-20,CMP1006,Spring_Forecast_Launch,Native,British Columbia,0.916,26110,198.5,195.37,5.57,474.88,7.48,0.984,2.431
2026-03-02,CMP1003,Severe_Weather_Awareness,Connected TV,Atlantic,0.593,65791,844.8,375.38,36.55,3270.57,5.71,0.444,8.713
2025-11-25,CMP1005,Local_News_Sponsorship,Display,Atlantic,0.388,38110,836.4,306.4,17.51,758.88,8.04,0.366,2.477
2025-11-18,CMP1007,B2B_Partner_Coop,Display,Ontario,0.198,53999,930.6,571.8,35.63,3582.53,10.59,0.614,6.265
2026-01-29,CMP1002,Premium_Upgrade_Q1,Video,British Columbia,0.875,33852,657.5,330.47,21.59,275.8,9.76,0.503,0.835
2026-04-03,CMP1000,Winter_Storm_Alert_Promo,Search,British Columbia,0.601,70780,883.0,573.33,28.67,2478.22,8.1,0.649,4.323
2026-04-06,CMP1003,Severe_Weather_Awareness,Search,Ontario,0.315,22248,237.4,225.33,5.69,627.32,10.13,0.949,2.784
2026-01-09,CMP1003,Severe_Weather_Awareness,Display,Quebec,0.879,82740,810.4,666.56,42.8,1732.45,8.06,,2.599
2026-03-05,CMP1001,App_Download_Push,Connected TV,Alberta,0.329,53579,978.4,432.59,27.37,1443.82,8.07,0.442,3.338
2025-12-13,CMP1005,Local_News_Sponsorship,Search,British Columbia,0.669,27063,341.0,286.85,14.4,1163.21,10.6,0.841,4.055
2026-04-18,CMP1005,Local_News_Sponsorship,Video,Ontario,0.601,78093,2238.7,443.79,104.57,7453.48,5.68,0.198,16.795
2026-03-01,CMP1001,App_Download_Push,Native,Alberta,0.6,51745,1336.6,559.82,85.8,7352.43,10.82,0.419,13.133
2026-04-22,CMP1006,Spring_Forecast_Launch,Display,Alberta,0.651,27635,421.8,214.2,17.2,1153.51,7.75,0.508,5.385
2026-03-23,CMP1007,B2B_Partner_Coop,Connected TV,Atlantic,0.372,54991,1356.4,312.9,50.45,1066.0,5.69,0.231,3.407
2026-04-19,CMP1003,Severe_Weather_Awareness,Connected TV,Quebec,0.531,32646,,142.0,38.42,2974.11,4.35,,20.945
