user_id,signup_date,acquisition_channel,region,plan_type,avg_monthly_sessions,alerts_enabled,push_notifications_enabled,tenure_months,churned,churn_date,ltv_cad
U100896,2024-10-29,Native,Ontario,Free,14.5,1,0,14.3,0,,0.0
U102832,2025-02-11,Search,British Columbia,Free,7.47,1,0,10.8,0,,0.0
U101389,2025-04-29,Display,Ontario,Free,1.67,1,1,8.23,0,,0.0
U100902,2024-10-31,Search,Alberta,Free,1.54,0,1,14.23,1,2025-10-24,0.0
U102538,2025-06-08,Search,Ontario,Free,8.33,1,1,6.9,0,,0.0
U100632,2025-04-25,Native,Ontario,Plus,1.4,1,1,8.37,0,,121.88
U100288,2025-10-16,Search,Atlantic,Free,6.26,1,0,2.57,0,,0.0
U102918,2025-10-22,Organic,Alberta,Free,1.69,1,0,2.37,0,,0.0
U101128,2025-04-01,Display,Atlantic,Free,1.6,1,0,9.17,0,,0.0
U100457,2024-08-01,Referral,Ontario,Free,3.45,0,0,17.27,0,,0.0
U101733,2024-09-29,Connected TV,Ontario,Free,9.55,0,1,15.3,0,,0.0
U100158,2024-10-22,Video,Ontario,Free,1.82,1,1,14.53,1,2025-12-18,0.0
U101637,2025-05-14,Native,British Columbia,Premium,1.69,0,1,7.73,0,,198.99
U100166,2024-11-28,Display,Quebec,Free,4.71,0,0,13.3,1,2025-10-19,0.0
U102841,2024-10-25,Search,Ontario,Premium,2.27,1,1,14.43,0,,375.3
U102489,2025-10-18,Referral,Alberta,Free,2.88,1,1,2.5,0,,0.0
U102617,2025-07-10,Connected TV,Quebec,Free,1.02,1,0,5.83,0,,0.0
U102576,2025-05-20,Search,Atlantic,Premium,3.71,1,1,7.53,0,,332.29
U101266,2025-05-31,Search,Atlantic,Free,9.62,1,0,7.17,1,2025-11-07,0.0
U100256,2025-06-19,Organic,Atlantic,Free,14.36,1,1,6.53,0,,0.0
U101131,2025-11-07,Connected TV,Ontario,Plus,3.48,1,1,1.83,0,,31.55
U102718,2024-08-20,Organic,Ontario,Free,1.58,1,1,16.63,1,2025-01-28,0.0
U100222,2024-06-11,Video,Atlantic,Plus,6.55,0,1,18.97,0,,107.41
U101148,2025-06-08,Video,Alberta,Free,9.79,1,1,6.9,0,,0.0
U102137,2024-12-23,Referral,Quebec,Plus,4.61,1,1,12.47,0,,130.7
U102647,2025-01-31,Display,Quebec,Free,2.4,1,1,11.17,1,2025-07-07,0.0
U101095,2025-04-24,Search,Ontario,Free,19.87,1,1,8.4,0,,0.0
U100234,2024-07-11,Display,Atlantic,Free,1.47,0,1,17.97,1,2024-10-23,0.0
U101082,2025-05-16,Organic,Ontario,Free,3.47,1,0,7.67,1,2025-06-07,0.0
U102589,2025-11-03,Referral,British Columbia,Free,13.92,0,0,1.97,0,,0.0
U102858,2024-12-16,Connected TV,Ontario,Free,13.2,1,1,12.7,0,,0.0
U102714,2025-03-27,Connected TV,Alberta,Free,2.76,1,0,9.33,0,,0.0
U100885,2024-06-25,Organic,Quebec,Free,10.59,1,1,18.5,0,,0.0
U102129,2025-09-22,Video,Ontario,Free,3.66,1,1,3.37,0,,0.0
U100265,2024-07-23,Search,Atlantic,Premium,4.81,1,0,17.57,0,,719.7
U100906,2024-08-29,Organic,Ontario,Plus,3.68,1,0,16.33,0,,122.25
U101509,2025-10-26,Search,Ontario,Free,13.28,1,0,2.23,0,,0.0
U101667,2025-11-26,Native,Ontario,Plus,2.93,1,1,1.2,0,,8.95
U102023,2025-02-20,Connected TV,Alberta,Free,5.86,1,1,10.5,0,,0.0
U100005,2024-11-01,Organic,British Columbia,Plus,2.37,1,0,14.2,0,,197.88
U100143,2025-01-15,Native,British Columbia,Free,1.45,0,1,11.7,1,2025-08-25,0.0
U102290,2024-09-18,Display,Ontario,Premium,2.85,1,1,15.67,0,,316.85
U100152,2025-08-06,Connected TV,Ontario,Free,0.82,0,0,4.93,0,,0.0
U101943,2025-02-19,Native,Atlantic,Free,7.47,0,1,10.53,0,,0.0
U102213,2025-06-27,Organic,British Columbia,Premium,3.61,1,1,6.27,0,,198.41
U100001,2025-03-05,Native,Ontario,Free,9.57,1,0,10.07,0,,0.0
U100242,2025-09-26,Organic,Quebec,Premium,4.17,1,0,3.23,1,2025-11-02,35.7
U100010,2025-08-28,Search,Quebec,Free,3.14,1,1,4.2,0,,0.0
U101706,2024-09-12,Search,Quebec,Free,5.2,1,0,15.87,1,2024-12-29,0.0
U101840,2025-07-23,Video,Ontario,Free,15.84,1,1,5.4,0,,0.0
U100126,2024-06-05,Organic,British Columbia,Plus,2.94,0,0,19.17,0,,434.41
U101080,2025-10-04,Video,Ontario,Premium,9.06,1,1,2.97,0,,86.32
U100364,2025-09-02,Native,Quebec,Plus,5.68,1,0,4.03,0,,39.43
U101330,2025-09-01,Native,Ontario,Free,6.49,1,0,4.07,0,,0.0
U102305,2024-11-22,Connected TV,Quebec,Free,2.51,1,1,13.5,1,2025-12-02,0.0
U101358,2024-07-05,Search,Quebec,Free,4.06,1,0,18.17,1,2024-11-19,0.0
U101439,2025-05-27,Search,Quebec,Plus,8.33,1,0,7.3,0,,86.13
U102062,2024-08-18,Native,British Columbia,Premium,6.33,1,0,16.7,0,,480.5
U100687,2024-10-30,Connected TV,Quebec,Premium,6.03,1,1,14.27,0,,297.11
U102399,2025-10-05,Referral,Ontario,Free,8.48,1,1,2.93,0,,0.0
U101106,2025-02-07,Connected TV,Ontario,Plus,5.24,1,0,10.93,0,,134.43
U100581,2025-08-31,Referral,British Columbia,Plus,12.39,0,1,4.1,0,,48.82
U102291,2024-07-12,Organic,Quebec,Plus,5.11,0,0,17.93,0,,171.21
U100602,2025-08-01,Referral,Ontario,Plus,4.87,0,1,5.1,0,,47.69
U101935,2024-08-05,Organic,Quebec,Plus,11.04,1,1,17.13,0,,227.27
U100333,2024-11-21,Organic,British Columbia,Free,24.65,0,1,13.53,0,,0.0
U101584,2024-11-23,Video,Ontario,Free,2.47,1,0,13.47,0,,0.0
U101987,2024-06-01,Display,Atlantic,Premium,6.91,1,1,19.3,0,,732.48
U101531,2025-01-13,Search,British Columbia,Free,10.02,1,0,11.77,1,2025-10-24,0.0
U100661,2024-09-28,Organic,Ontario,Plus,15.21,1,0,15.33,0,,128.09
U101960,2025-08-12,Search,British Columbia,Free,5.12,1,0,4.73,1,2025-11-13,0.0
U100114,2024-10-13,Search,Ontario,Free,3.23,0,1,14.83,0,,0.0
U101609,2025-09-20,Video,Ontario,Plus,9.57,0,0,3.43,1,2025-10-01,4.93
U100312,2025-03-05,Referral,Alberta,Premium,5.06,1,1,10.07,0,,197.96
U102381,2024-07-09,Display,Quebec,Plus,12.21,1,1,18.03,0,,178.79
U102553,2024-06-08,Video,Ontario,Free,4.91,1,0,19.07,0,,0.0
U100063,2025-08-22,Search,Atlantic,Free,7.93,1,0,4.4,0,,0.0
U101456,2025-04-29,Display,Ontario,Free,1.82,1,1,8.23,1,2025-12-10,0.0
U100480,2025-07-27,Display,Ontario,Plus,2.75,0,0,5.27,0,,45.38
U100855,2025-10-02,Connected TV,Ontario,Free,3.98,1,0,3.03,0,,0.0
U100089,2025-04-24,Search,Quebec,Free,9.02,1,1,8.4,1,2025-08-10,0.0
U100263,2024-10-04,Search,Alberta,Plus,10.85,1,0,15.13,0,,215.87
U102626,2024-08-23,Video,British Columbia,Free,1.37,1,1,16.53,0,,0.0
U102188,2024-06-05,Display,Atlantic,Free,4.09,1,1,19.17,1,2025-01-21,0.0
U102488,2024-10-17,Organic,British Columbia,Free,9.8,1,1,14.7,0,,0.0
U102164,2025-03-25,Display,British Columbia,Premium,3.11,1,0,9.4,0,,293.01
U102455,2024-11-07,Referral,Alberta,Plus,7.21,1,1,14.0,0,,154.69
U101500,2025-04-16,Display,Ontario,Free,2.87,0,0,8.67,0,,0.0
U100049,2025-10-27,Display,Alberta,Free,0.28,0,0,2.2,1,2025-12-05,0.0
U100308,2025-03-28,Search,Ontario,Free,0.11,1,1,9.3,1,2025-06-20,0.0
U102693,2024-12-23,Display,Alberta,Premium,3.56,1,0,12.47,0,,268.12
U100576,2025-04-26,Native,Alberta,Plus,3.68,1,0,8.33,0,,76.0
U101631,2024-07-15,Referral,Ontario,Plus,1.08,1,0,17.83,0,,149.59
U102198,2024-11-06,Referral,Quebec,Premium,7.19,1,1,14.03,0,,361.04
U100753,2024-06-26,Organic,Quebec,Free,19.69,1,0,18.47,0,,0.0
U102785,2025-04-08,Organic,Atlantic,Free,6.5,1,0,8.93,0,,0.0
U100803,2025-06-11,Native,Ontario,Free,0.28,1,1,6.8,0,,0.0
U101353,2024-09-06,Search,British Columbia,Plus,11.88,1,0,16.07,0,,240.42
U102493,2024-09-01,Search,Quebec,Free,1.72,1,1,16.23,0,,0.0
U101290,2025-06-03,Display,Atlantic,Premium,9.02,1,0,7.07,0,,194.85
U100966,2025-10-24,Referral,Ontario,Premium,17.72,1,1,2.3,0,,75.23
U102741,2024-07-15,Organic,Atlantic,Plus,13.08,1,0,17.83,0,,212.66
U101775,2025-08-23,Native,Ontario,Plus,13.61,1,1,4.37,0,,56.32
U102929,2025-09-07,Organic,Alberta,Free,10.67,1,0,3.87,1,2025-12-05,0.0
U102190,2025-06-14,Display,British Columbia,Plus,2.33,1,1,6.7,0,,58.18
U101563,2025-11-03,Search,Ontario,Premium,3.3,1,0,1.97,0,,55.61
U100356,2025-10-19,Display,Quebec,Free,7.28,0,1,2.47,1,2025-11-28,0.0
U102208,2025-03-21,Display,,Premium,,1,1,9.53,1,2025-07-14,65.55
U102116,2025-01-20,Organic,Quebec,Free,8.77,1,1,11.53,1,2025-05-05,0.0
U102207,2025-04-14,Video,Ontario,Free,13.54,0,1,8.73,0,,0.0
U102689,2024-08-03,Organic,Ontario,Free,6.6,1,1,17.2,0,,0.0
U102115,2025-04-05,Organic,Quebec,Plus,4.74,0,0,9.03,0,,137.02
U101654,2024-07-20,Native,Ontario,Plus,4.63,0,1,17.67,0,,217.83
U102725,2025-08-03,Display,Ontario,Premium,2.32,0,1,5.03,0,,140.27
U100482,2024-10-23,Display,Alberta,Free,1.72,1,0,14.5,0,,0.0
U102992,2025-01-01,Display,Ontario,Plus,6.98,0,1,12.17,0,,232.4
U102273,2024-10-06,Referral,Atlantic,Free,5.98,1,0,15.07,0,,0.0
U102533,2024-12-16,Connected TV,British Columbia,Free,3.6,0,1,12.7,0,,0.0
U100598,2024-07-27,Search,Alberta,Plus,4.82,1,1,17.43,1,2024-08-13,7.8
U100081,2025-02-05,Connected TV,Ontario,Free,13.86,1,1,11.0,0,,0.0
U100691,2024-11-06,Search,Quebec,Premium,7.55,1,1,14.03,0,,703.07
U100266,2025-05-10,Connected TV,Atlantic,Plus,2.38,1,1,7.87,0,,126.45
U100680,2024-11-09,Organic,Quebec,Free,3.1,1,0,13.93,0,,0.0
U101923,2024-09-07,Native,Quebec,Plus,16.46,1,0,16.03,0,,254.19
U100991,2024-12-11,Referral,Quebec,Free,3.3,1,0,12.87,0,,0.0
U100580,2025-03-25,Display,Quebec,Premium,8.45,0,1,9.4,0,,418.06
U101313,2025-08-05,Display,Quebec,Free,2.9,1,0,4.97,0,,0.0
U100211,2025-02-24,Display,Quebec,Free,5.45,1,0,10.37,0,,0.0
U100681,2025-05-30,Referral,Ontario,Premium,4.01,1,1,7.2,0,,232.0
U102364,2024-06-05,Search,Quebec,Free,8.53,0,0,19.17,1,2025-06-23,0.0
U102004,2024-09-14,Referral,Ontario,Plus,4.36,1,0,15.8,0,,237.64
U100710,2025-01-17,Referral,Ontario,Free,8.16,0,1,11.63,0,,0.0
U100398,2025-08-05,Display,Ontario,Free,9.96,1,1,4.97,0,,0.0
U101107,2024-06-19,Search,Quebec,Premium,18.76,1,0,18.7,0,,542.32
U102524,2025-08-10,Display,Quebec,Free,4.02,1,1,4.8,0,,0.0
U100647,2025-01-16,Video,Quebec,Premium,6.46,0,1,11.67,0,,378.75
U101430,2025-07-04,Connected TV,Ontario,Plus,1.39,1,0,6.03,0,,54.86
U102616,2025-10-29,Referral,Quebec,Free,2.62,0,1,2.13,1,2025-11-19,0.0
U100384,2025-04-26,Search,Ontario,Premium,6.96,1,1,8.33,0,,297.62
U101681,2024-08-30,Search,Quebec,Free,10.26,1,1,16.3,0,,0.0
U100898,2025-09-17,Organic,Ontario,Free,4.77,1,0,3.53,0,,0.0
U101315,2025-11-18,Display,Ontario,Free,2.67,1,1,1.47,1,2025-12-20,0.0
U102637,2024-06-06,Native,British Columbia,Plus,3.71,1,1,19.13,0,,161.57
U101244,2025-04-03,Display,British Columbia,Plus,10.17,1,1,9.1,0,,170.58
U101394,2025-03-11,Search,Quebec,Free,6.05,0,1,9.87,0,,0.0
U102204,2024-06-12,Native,Alberta,Free,7.23,1,0,18.93,1,2025-11-08,0.0
U102990,2025-05-01,Display,British Columbia,Plus,5.73,1,1,8.17,0,,122.72
U101878,2024-10-20,Video,Ontario,Plus,2.42,1,1,14.6,0,,221.87
U100969,2025-09-28,Video,Ontario,PLUS,4.88,1,1,3.17,0,,34.02
U102874,2025-06-22,Connected TV,Quebec,Free,13.05,0,1,6.43,0,,0.0
U100742,2024-08-12,Search,Atlantic,Free,8.22,0,0,16.9,0,,0.0
U100700,2025-09-07,Referral,Ontario,Free,6.28,0,0,3.87,0,,0.0
U101305,2025-02-28,Display,Ontario,Premium,21.62,1,1,10.23,0,,307.26
U100725,2024-08-31,Video,Quebec,Plus,3.56,0,1,16.27,0,,207.04
U100368,2024-06-29,Display,Ontario,Free,11.93,1,0,18.37,0,,0.0
U100466,2024-06-07,Native,British Columbia,Premium,7.61,1,0,19.1,1,2024-09-06,77.85
U102210,2024-06-08,Native,Quebec,Free,7.8,1,0,19.07,1,2025-09-19,0.0
U101328,2025-11-30,Organic,British Columbia,Free,3.25,1,0,1.07,1,2025-12-10,0.0
U102774,2024-07-01,Search,Alberta,Plus,13.11,1,1,18.3,1,2024-11-19,50.62
U102120,2024-10-04,Referral,Alberta,Plus,10.12,0,0,15.13,0,,165.24
U100267,2025-10-08,Native,Ontario,Free,2.13,1,1,2.83,0,,0.0
U101699,2025-01-30,Display,Alberta,Plus,1.34,1,0,11.2,1,2025-09-13,73.51
U102238,2025-05-15,Display,Ontario,Free,9.17,1,1,7.7,1,2025-07-24,0.0
U101639,2024-11-21,Referral,Ontario,Free,15.42,0,0,13.53,1,2025-06-28,0.0
U101703,2025-04-10,Organic,Ontario,Free,6.06,0,0,8.87,0,,0.0
U101841,2025-01-20,Video,Alberta,Premium,3.64,1,0,11.53,0,,352.88
U100623,2025-05-02,Video,Ontario,Plus,5.94,1,0,8.13,0,,116.0
U100244,2024-09-05,Organic,British Columbia,Free,7.93,0,0,16.1,0,,0.0
U102155,2024-12-15,Connected TV,Ontario,Plus,4.41,1,0,12.73,0,,114.26
U100617,2024-06-23,Native,Ontario,Free,3.43,1,1,18.57,1,2024-07-18,0.0
U100924,2025-10-09,Organic,Quebec,Plus,5.22,0,0,2.8,1,2025-12-05,20.43
U101948,2025-04-05,Search,Alberta,Free,1.32,1,1,9.03,0,,0.0
U101520,2025-04-19,Connected TV,Alberta,Free,6.4,0,0,8.57,1,2025-08-28,0.0
U102122,2024-11-16,Referral,British Columbia,Premium,12.62,1,1,13.7,0,,571.05
U102138,2024-09-21,Search,British Columbia,Free,4.1,1,1,15.57,0,,0.0
U100893,2025-05-08,Display,Quebec,Free,7.2,1,1,7.93,1,2025-09-02,0.0
U100977,2025-10-15,Video,Alberta,Plus,2.78,0,1,2.6,0,,22.1
U100766,2024-08-26,Search,Atlantic,Free,7.92,0,1,16.43,0,,0.0
U102599,2025-11-01,Display,Quebec,Plus,2.49,1,1,2.03,0,,25.07
U101284,2024-11-07,Native,Alberta,Free,0.63,1,1,14.0,0,,0.0
U102040,2024-07-24,Organic,Quebec,Plus,15.21,1,1,17.53,0,,196.24
U102310,2025-09-09,Search,Ontario,Free,6.31,1,0,3.8,1,2025-12-18,0.0
U102008,2025-05-13,Search,Ontario,Premium,2.93,1,1,7.77,0,,285.27
U102281,2025-03-03,Organic,British Columbia,Free,9.95,0,1,10.13,0,,0.0
U101258,2025-01-22,Referral,Atlantic,Free,12.62,1,0,11.47,1,2025-10-30,0.0
U100658,2024-06-21,Search,Ontario,Plus,3.03,1,0,18.63,1,2024-09-13,36.59
U101556,2025-01-08,Referral,British Columbia,Free,1.96,1,1,11.93,0,,0.0
U101725,2024-08-26,Native,Alberta,Plus,3.51,1,0,16.43,0,,170.39
U100269,2025-05-15,Referral,Ontario,Plus,6.59,1,0,7.7,0,,124.91
U101756,2025-08-25,Display,Quebec,Free,7.03,1,0,4.3,1,2025-09-16,0.0
U102095,2025-03-20,Native,Atlantic,Free,7.74,1,0,9.57,0,,0.0
U102021,2025-02-24,Display,Quebec,Free,1.63,1,0,10.37,0,,0.0
U100959,2024-06-21,Search,British Columbia,Plus,6.34,1,1,18.63,1,2024-10-14,35.77
U100564,2025-10-07,Display,Ontario,Free,4.23,0,1,2.87,1,2025-12-03,0.0
U101482,2025-03-04,Organic,Quebec,Free,7.16,0,0,10.1,1,2025-04-11,0.0
U102825,2024-10-25,Connected TV,Alberta,Free,3.47,1,0,14.43,0,,0.0
U101257,2024-08-28,Connected TV,Alberta,Premium,7.44,1,1,16.37,0,,520.26
U102646,2024-09-04,Native,Ontario,Free,4.5,1,0,16.13,1,2024-10-06,0.0
U101023,2024-07-03,Video,Alberta,Free,2.08,1,1,18.23,1,2025-05-16,0.0
U100430,2024-12-28,Video,Alberta,Free,2.97,0,1,12.3,1,2025-01-06,0.0
U100002,2025-08-11,Connected TV,British Columbia,Plus,12.22,1,1,4.77,0,,42.43
U101142,2024-10-16,Video,Quebec,Plus,3.69,1,1,14.73,0,,169.64
U102655,2024-06-03,Organic,Ontario,Free,11.73,0,1,19.23,0,,0.0
U100092,2025-07-01,Video,Ontario,Free,4.26,1,1,6.13,1,2025-08-16,0.0
U101240,2024-06-16,Referral,Quebec,Plus,23.44,0,0,18.8,0,,198.33
U100864,2025-06-20,Search,Ontario,Free,7.77,1,0,6.5,0,,0.0
U100331,2025-03-17,Native,Ontario,Free,7.74,1,1,9.67,0,,0.0
U102475,2025-03-12,Display,Alberta,Free,5.25,1,1,9.83,0,,0.0
U101547,2025-07-13,Organic,Ontario,Free,4.36,1,1,5.73,0,,0.0
U102707,2025-04-07,Video,British Columbia,PLUS,12.34,1,0,8.97,0,,103.83
U101826,2025-03-21,Connected TV,Alberta,Free,6.58,1,0,9.53,0,,0.0
U101349,2025-07-01,Display,British Columbia,Free,5.05,1,1,6.13,0,,0.0
U101832,2025-10-23,Search,Ontario,Premium,2.0,1,0,2.33,0,,88.17
U101998,2025-11-06,Organic,Atlantic,Free,10.07,1,1,1.87,0,,0.0
U100540,2024-09-16,Connected TV,British Columbia,Free,5.89,1,1,15.73,1,2025-06-05,0.0
U100422,2024-09-10,Native,British Columbia,Plus,8.37,0,1,15.93,1,2024-10-01,7.72
U100909,2024-08-20,Organic,British Columbia,Plus,7.21,1,0,16.63,0,,77.01
U101443,2024-11-13,Referral,Ontario,Premium,16.08,0,1,13.8,0,,411.2
U101165,2024-08-15,Referral,Quebec,Plus,5.69,1,1,16.8,1,2025-05-30,153.44
U100360,2025-06-18,Organic,Ontario,Plus,3.62,1,1,6.57,0,,67.61
U102831,2024-09-08,Organic,British Columbia,Plus,2.26,1,1,16.0,1,2024-11-04,26.53
U100322,2025-02-12,Referral,Quebec,Free,5.73,0,1,10.77,0,,0.0
U101833,2024-06-11,Search,Atlantic,Plus,11.53,1,1,18.97,0,,243.26
U101901,2025-09-09,Referral,Ontario,Free,5.1,0,0,3.8,0,,0.0
U100808,2025-11-27,Display,Quebec,Free,4.52,1,1,1.17,1,2025-12-05,0.0
U101610,2025-07-17,Native,Alberta,Plus,2.92,1,0,5.6,1,2025-10-31,26.99
U101070,2025-10-12,Display,Alberta,Premium,4.65,1,0,2.7,1,2025-11-28,86.36
U101714,2024-11-17,Search,Atlantic,Premium,2.28,1,0,13.67,0,,300.49
U100354,2024-08-22,Search,Alberta,Free,2.13,1,1,16.57,1,2024-12-18,0.0
U102993,2024-12-16,Search,Quebec,Plus,3.29,1,1,12.7,0,,153.01
U100346,2025-10-03,Organic,Ontario,Free,4.65,0,1,3.0,0,,0.0
U102697,2025-10-15,Connected TV,Ontario,Free,4.9,1,0,2.6,0,,0.0
U102261,2025-07-20,Search,Ontario,Free,11.2,0,1,5.5,0,,0.0
U102460,2024-06-19,Search,Ontario,Free,1.8,1,1,18.7,1,2025-08-27,0.0
U102059,2025-11-01,Organic,Quebec,Plus,3.47,0,1,2.03,0,,21.42
U100995,2025-11-02,Display,Alberta,Free,1.97,0,0,2.0,1,2025-11-26,0.0
U102801,2024-06-18,Video,Alberta,Plus,1.59,0,1,18.73,0,,143.3
U101999,2025-09-28,Search,British Columbia,Free,7.49,1,0,3.17,0,,0.0
U101206,2025-11-23,Connected TV,British Columbia,Plus,4.76,1,0,1.3,0,,15.6
U102528,2024-08-12,Organic,Alberta,Plus,8.2,1,0,16.9,0,,196.89
U101074,2025-10-07,Connected TV,Ontario,Plus,3.61,1,1,2.87,0,,32.65
U100867,2024-10-21,Native,Quebec,Free,2.77,1,0,14.57,0,,0.0
U100098,2025-05-21,Search,Atlantic,Free,6.05,1,0,7.5,0,,0.0
U101827,2025-01-27,Video,Quebec,Free,0.45,1,0,11.3,0,,0.0
U101256,2025-10-24,Search,Alberta,Free,2.84,1,1,2.3,1,2025-12-01,0.0
U100014,2024-06-29,Display,British Columbia,Free,3.08,1,0,18.37,0,,0.0
U101401,2024-12-10,Organic,British Columbia,Free,2.52,1,0,12.9,1,2025-11-13,0.0
U102094,2024-11-09,Search,Ontario,Plus,1.21,1,1,13.93,0,,150.51
U102332,2025-06-05,Referral,Ontario,Free,5.05,0,1,7.0,0,,0.0
U102685,2025-07-22,Native,Quebec,Free,12.57,0,1,5.43,0,,0.0
U102958,2025-08-09,Organic,Alberta,Plus,5.52,1,1,4.83,1,2025-09-04,6.07
U100447,2025-08-18,Video,Ontario,Free,2.03,1,1,4.53,0,,0.0
U101990,2025-11-08,Organic,Ontario,Free,5.23,1,1,1.8,1,2025-12-08,0.0
U101765,2024-06-05,Video,Ontario,Free,18.71,1,0,19.17,1,2025-06-25,0.0
U100801,2024-10-30,Display,Atlantic,Free,11.51,1,0,14.27,0,,0.0
U101568,2024-07-07,Organic,Alberta,Free,2.39,1,1,18.1,1,2025-09-04,0.0
U102222,2025-10-11,Display,Alberta,Plus,3.51,1,0,2.73,0,,28.07
U101889,2025-07-09,Search,British Columbia,Free,1.98,1,0,5.87,1,2025-10-09,0.0
U100549,2024-06-27,Search,Quebec,Free,9.41,1,1,18.43,0,,0.0
U101422,2025-06-15,Search,British Columbia,Free,9.34,1,0,6.67,0,,0.0
U102145,2024-12-19,Search,British Columbia,Free,4.19,1,0,12.6,1,2024-12-27,0.0
U101069,2024-08-14,Display,Ontario,Plus,10.07,1,1,16.83,0,,178.4
U101237,2025-11-14,Display,,Free,,1,0,1.6,1,2025-12-06,0.0
U101532,2024-12-25,Native,Atlantic,Free,1.95,0,0,12.4,1,2025-12-02,0.0
U102257,2024-08-18,Video,Quebec,Free,4.49,1,0,16.7,1,2025-06-26,0.0
U101015,2025-05-24,Referral,Quebec,Free,2.23,1,0,7.4,0,,0.0
U102356,2024-07-21,Search,Ontario,Free,1.9,1,0,17.63,0,,0.0
U100421,2024-11-06,Organic,Ontario,Plus,8.25,1,0,14.03,0,,205.69
U100940,2024-08-09,Referral,Alberta,Plus,2.22,1,1,17.0,0,,168.74
U102479,2025-07-07,Referral,Ontario,Premium,13.68,1,0,5.93,0,,115.32
U100004,2025-03-07,Referral,Quebec,Plus,4.79,0,1,10.0,0,,99.39
U101254,2025-08-28,Display,Atlantic,Premium,2.67,1,1,4.2,0,,102.22
U102091,2025-08-10,Referral,British Columbia,Free,6.21,1,1,4.8,0,,0.0
U100153,2025-08-18,Display,Ontario,Free,2.8,0,0,4.53,1,2025-08-27,0.0
U101410,2025-03-20,Search,Quebec,Free,8.51,0,1,9.57,0,,0.0
U102063,2024-10-15,Connected TV,Ontario,Free,4.24,0,0,14.77,1,2025-11-01,0.0
U101097,2025-09-21,Organic,Alberta,Free,10.33,1,1,3.4,0,,0.0
U102875,2024-10-04,Search,Quebec,Free,3.76,0,0,15.13,0,,0.0
U101201,2025-04-15,Native,Atlantic,Premium,6.37,0,1,8.7,0,,257.33
U100367,2025-06-21,Search,Ontario,Plus,10.23,1,1,6.47,0,,101.3
U102817,2025-06-07,Display,Ontario,Free,2.0,1,0,6.93,1,2025-07-15,0.0
U102453,2025-11-11,Organic,Ontario,Free,12.64,1,1,1.7,0,,0.0
U100203,2025-07-23,Display,Ontario,Free,5.43,1,0,5.4,0,,0.0
U102350,2025-04-13,Connected TV,Quebec,Free,2.78,1,1,8.77,0,,0.0
U100589,2024-10-12,Video,Ontario,Plus,5.26,1,1,14.87,1,2025-05-17,66.02
U102664,2025-07-15,Video,Quebec,Plus,4.92,0,1,5.67,0,,32.24
U101936,2024-06-17,Video,British Columbia,Free,7.93,0,1,18.77,0,,0.0
U102557,2025-01-03,Display,Ontario,Free,14.49,1,0,12.1,1,2025-02-09,0.0
U100956,2025-04-03,Connected TV,Alberta,Premium,9.82,1,0,9.1,1,2025-05-19,47.76
U100914,2025-08-12,Video,Quebec,Free,4.99,0,0,4.73,1,2025-12-04,0.0
U101666,2025-01-31,Organic,Ontario,Plus,19.19,0,1,11.17,1,2025-11-11,166.75
U101460,2025-10-06,Video,British Columbia,Premium,5.86,1,1,2.9,0,,118.14
U100533,2025-11-04,Search,Ontario,Plus,7.05,0,1,1.93,1,2025-12-08,16.16
U101575,2025-08-21,Search,Ontario,Free,6.11,1,0,4.43,0,,0.0
U101039,2024-08-09,Referral,Quebec,Plus,9.72,0,1,17.0,0,,172.41
U101089,2025-05-31,Referral,Quebec,Free,10.92,1,1,7.17,0,,0.0
U100271,2024-08-28,Search,Ontario,Free,2.63,1,0,16.37,0,,0.0
U102892,2025-10-12,Referral,Ontario,Plus,13.51,1,1,2.7,1,2025-12-09,19.96
U101016,2025-02-21,Organic,Quebec,Free,11.08,0,1,10.47,0,,0.0
U101707,2025-01-31,Display,Atlantic,Free,7.15,1,1,11.17,0,,0.0
U100925,2025-09-20,Referral,British Columbia,Free,9.16,1,1,3.43,0,,0.0
U102373,2025-05-16,Video,Quebec,Plus,19.83,1,1,7.67,0,,90.31
U100797,2024-07-07,Video,Ontario,Plus,3.74,1,0,18.1,0,,241.77
U101491,2025-06-14,Connected TV,Quebec,Plus,3.26,1,0,6.7,0,,78.54
U101407,2024-08-09,Display,Quebec,Plus,11.58,1,1,17.0,1,2024-08-28,12.2
U100592,2025-01-05,Search,Alberta,Free,10.63,0,1,12.03,1,2025-06-10,0.0
U102426,2024-10-27,Search,Quebec,Free,10.53,0,0,14.37,0,,0.0
U100650,2025-05-27,Search,Quebec,Plus,2.87,0,0,7.3,1,2025-10-12,43.41
U101017,2025-02-21,Organic,Quebec,Free,7.17,0,0,10.47,1,2025-04-02,0.0
U100497,2024-07-17,Connected TV,Ontario,Free,15.57,1,1,17.77,0,,0.0
U101559,2024-07-11,Video,Ontario,Free,2.45,0,1,17.97,0,,0.0
U100227,2025-11-13,Organic,British Columbia,Plus,1.27,1,0,1.63,1,2025-12-13,17.92
U101963,2025-06-19,Referral,Atlantic,Free,9.95,0,1,6.53,0,,0.0
U102893,2025-05-04,Display,Ontario,Free,7.66,1,1,8.07,0,,0.0
U100605,2025-09-23,Video,Ontario,Free,8.38,1,0,3.33,0,,0.0
U102890,2024-10-31,Display,Ontario,Premium,9.11,1,1,14.23,0,,394.55
U102306,2025-11-05,Search,Quebec,Free,5.1,1,1,1.9,1,2025-12-08,0.0
